source,event,date,replicate,window_idx,t_start_s,t_end_s,dop_mean,dop_std,dop_min,dop_max,step_mean,step_std,step_max,step_rms,step_p95,cum_arc,theta_mean,theta_std,theta_max,theta_rms,psd_peak_freq,psd_peak_power,bp_low,bp_mid,bp_high,s1_std,s2_std,s3_std,s1_range,s2_range,s3_range
SP-PURE,VB,310326,1,7,21.0001,27.0001,1.0,8.089345523173585e-17,0.9999999999999998,1.0000000000000002,0.20801776005011036,0.11697002411337917,1.6454079909261508,0.2386490625109384,0.4152054770029776,1652.909121358177,0.5378901477439725,0.25799807991442686,0.9688865370446919,0.5965641795142946,160.00176553683914,6.835023450647054e-07,1.1349917488207595e-08,2.3243151850789518e-06,1.766634390462167e-05,0.009303980832310944,0.0037104471057560354,0.0021206685210890725,0.028802388103650073,0.01174317959650234,0.00656825643703407
SP-PURE,VB,310326,1,8,24.0001,30.0001,1.0,8.190018272193984e-17,0.9999999999999998,1.0000000000000002,0.20928043087171194,0.11818179953541093,1.6454079909261508,0.24034399615400723,0.42042464503344973,1652.6875625939092,0.5361512838732762,0.26085687200506213,0.9778222846361733,0.5962419868402659,158.21403631271548,5.736529746070994e-07,7.453051648980445e-09,2.6372643342754138e-06,1.7761908843325225e-05,0.009299212260961422,0.003706446297320613,0.002116312693894093,0.028538842596871283,0.011712840383649031,0.006516455637538554
SP-PURE,VB,310326,1,9,27.0001,33.0001,1.0,8.272577993689957e-17,0.9999999999999998,1.0000000000000002,0.2119003167254627,0.1203665100126859,1.412097944836547,0.24370030972689674,0.43427788068946205,1659.603280593824,0.5362002005771543,0.26630287641230804,1.0042431300938417,0.5986884641317632,156.6822268324911,5.281896940981563e-07,9.534601563494396e-09,2.9033485945264717e-06,1.8286543944811123e-05,0.009349317786475624,0.0037283211734558844,0.002124893265130362,0.02878292081317857,0.0120896283217036,0.0065739814482642656
SP-PURE,VB,310326,1,10,30.0001,36.0001,1.0,8.36161729884142e-17,0.9999999999999998,1.0000000000000002,0.21386066899271802,0.120802854784898,1.412097944836547,0.24562108107040415,0.43686012555205056,1666.6161934602515,0.5335249386241364,0.272071639699308,1.0042431300938417,0.5988921749885856,156.25000000017275,5.557645893704663e-07,1.2949857353983232e-08,3.3251175341427534e-06,1.8772256946230117e-05,0.009384009525505993,0.0037403359674133643,0.0021302926561316982,0.028856983788737023,0.012264568578603474,0.006566126660494054
SP-PURE,VB,310326,1,11,33.0001,39.0001,1.0,8.507646389422726e-17,0.9999999999999998,1.0000000000000002,0.21234205041160817,0.12112828581558831,1.6901538237132756,0.24446105619838265,0.4319317793859047,1667.522121882359,0.5288475586835195,0.27639488659211797,1.0049529062153797,0.5967192586633923,157.11685159375503,5.437422656445977e-07,1.1312593836480663e-08,3.6813320768841344e-06,1.9209254057803822e-05,0.009380721650082057,0.0037317488547620355,0.0021281801985686246,0.028758127447775672,0.012222180780267683,0.0065041406740342644
SP-PURE,VB,310326,1,12,36.0001,42.0001,1.0,8.342592543698562e-17,0.9999999999999998,1.0000000000000002,0.21471484751003614,0.12348126964700745,1.6901538237132756,0.24768950259325695,0.4400450482511943,1670.2667987805712,0.5270480184092294,0.28011541876366164,1.018082013888158,0.5968620121420335,161.41528925614801,5.306874034202161e-07,1.0443958818837109e-08,3.782229560894237e-06,1.9618840321874274e-05,0.00940256421275084,0.003735106965552502,0.0021319155040719056,0.02885286874203488,0.012076622523258806,0.006574959650432088
SP-PURE,VB,310326,1,13,39.0001,45.0001,1.0,8.186908379076845e-17,0.9999999999999998,1.0000000000000002,0.21747539072726732,0.12428844232220532,1.2292606847512817,0.25048585282777497,0.4470141359545583,1671.5158531297766,0.525440291986919,0.2822798767183723,1.018082013888158,0.5964641055783978,153.7059023064659,5.048199886994597e-07,1.2188559191080316e-08,3.820555567671981e-06,1.994410547344796e-05,0.009406731525499961,0.0037331671062910796,0.0021323785919731496,0.02891866000666518,0.012037665692844451,0.006555142766883848
SP-PURE,VB,310326,1,14,42.0001,48.0001,1.0,8.192290707277947e-17,0.9999999999999998,1.0000000000000002,0.21642576557554188,0.12404779901410028,1.2292606847512817,0.2494553435891924,0.4438901790252627,1673.1875936645142,0.5256583708542739,0.28386852038059424,1.0183329096082112,0.5974094573341111,154.75580601107933,5.36858873292431e-07,1.5287200157014217e-08,3.973934296935578e-06,2.00806110931547e-05,0.009429104480322383,0.0037425186531798065,0.002137045718562241,0.02893538818873931,0.012191102834729545,0.006556157302938459
SP-PURE,VB,310326,1,15,45.0001,51.0001,1.0,8.170287621186802e-17,0.9999999999999998,1.0000000000000002,0.21678484519544042,0.12624901057268656,1.2529868891222296,0.2508674585851927,0.45158921502054133,1673.7957897539955,0.5250051391779819,0.28553441847109584,1.030131837306938,0.5976288984770725,153.7059023064659,5.327044400833366e-07,1.5251839482780714e-08,4.073408038702518e-06,2.0263955933744294e-05,0.00944211069775594,0.003746597057793518,0.0021394806720236082,0.02933016447141379,0.012077959923347592,0.0066489821286648265
SP-PURE,VB,310326,1,16,48.0001,54.0001,1.0,8.112909637082965e-17,0.9999999999999998,1.0000000000000002,0.22221650886295685,0.13193635256490355,1.261405270649963,0.2584325404034312,0.4617350507734569,1670.1792806139838,0.5233120238960318,0.28552504667657685,1.030131837306938,0.5961375903546281,154.19407894743946,4.3431970321819153e-07,1.6259036860476755e-08,4.44457977999238e-06,1.9969955599488308e-05,0.009427804921051448,0.003736861237182303,0.0021364160657389923,0.029596508969698343,0.012271313388386551,0.0066489821286648265
SP-PURE,VB,310326,1,17,51.0001,57.0001,1.0,8.050746843334009e-17,0.9999999999999998,1.0000000000000002,0.22352365178136868,0.13117976642429466,1.261405270649963,0.25917359824027425,0.45497847069121494,1673.7451045388887,0.5249155507983119,0.2835265698309369,1.0126273749589234,0.5965933717952222,154.39723320258406,4.0576267018123895e-07,1.517462204488457e-08,4.137366678675078e-06,1.9932933753941252e-05,0.009435324196675081,0.003740344832284429,0.0021392293513166527,0.02919540897009154,0.012092049760868473,0.006618369694225579
SP-PURE,VB,310326,1,18,54.0001,60.0001,1.0,8.23759374561505e-17,0.9999999999999998,1.0000000000000002,0.22182623810482482,0.1266312710507717,1.2245786611548937,0.25542583800326946,0.4524552590806029,1676.784533834371,0.5253682584110105,0.28171215861456733,1.0099140191686948,0.5961321558657086,149.6449801849171,4.2659568466534786e-07,1.3771386446964511e-08,4.004162692673007e-06,1.975601237779697e-05,0.009421227056716937,0.003733402052716342,0.002135818632607737,0.02906367505905516,0.012103793157298565,0.006530291852521852
SP-PURE,VB,310326,1,19,57.0001,63.0001,1.0,8.455513712541768e-17,0.9999999999999998,1.0000000000000002,0.22096736843333245,0.12665116322928174,1.1292002019423748,0.25469019427469575,0.4566242309390583,1678.24716325116,0.5282387923652714,0.2800313420302507,1.0290120637347544,0.5978743800153872,150.0413907288618,3.7303051369788745e-07,1.1832358863600099e-08,4.110054688362533e-06,1.9394153968814245e-05,0.009433431447228963,0.0037324668729394575,0.0021381606337340232,0.029489137100472684,0.01231484674609723,0.006696036921168491
SP-PURE,VB,310326,1,20,60.0001,66.0001,1.0,8.329131964881993e-17,0.9999999999999998,1.0000000000000002,0.2178812077147415,0.12623028690628396,1.66122840972752,0.2518060881068548,0.4470712561005935,1679.8641114806571,0.5326851694554942,0.27716269292809537,1.0290120637347544,0.6004770171363615,153.7059023064659,5.390233263881218e-07,1.1814801755839929e-08,3.729449985309127e-06,1.9248109413348176e-05,0.009455514168104062,0.003737655170820077,0.0021439987243973605,0.029535740997826687,0.01224545998466181,0.006696036921168491
SP-PURE,VB,310326,1,21,63.0001,69.0001,1.0,8.416783861959459e-17,0.9999999999999998,1.0000000000000002,0.21581280295244182,0.12304135927112589,1.66122840972752,0.24842371466805613,0.439726039821402,1684.6347398467608,0.5373560233321414,0.27323349199769686,0.9936093578333389,0.6028333409497092,156.24999999940707,5.726602099355777e-07,1.174930760480899e-08,3.4525866872525326e-06,1.8913005995630977e-05,0.009460974629497033,0.00374045197855014,0.0021457589053865554,0.029214506803977552,0.012320578110543656,0.006588303439757692
SP-PURE,VB,310326,1,22,66.0001,72.0001,1.0,8.476693870460032e-17,0.9999999999999998,1.0000000000000002,0.21454615529720233,0.12357584505512745,1.6008002552147944,0.2475904728253899,0.4393481383787778,1686.1182344807132,0.5437759845499083,0.26885047754541685,0.9936093578333389,0.606607699134804,156.89923822490294,4.896621925593444e-07,1.16432885437762e-08,3.4640358759866566e-06,1.8204768551282132e-05,0.009469553193594623,0.0037410627270255733,0.0021482244006548992,0.02945273173143559,0.01228270322896366,0.006564250218020762
SP-PURE,VB,310326,1,23,69.0001,75.0001,1.0,8.254546482348284e-17,0.9999999999999998,1.0000000000000002,0.21240178075248747,0.1255245850357306,1.78102304507492,0.2467203638032745,0.43814146781481655,1685.408130270988,0.5491992087743454,0.2656111663423923,0.9864313522133917,0.6100566060654806,159.10287921506065,6.359696926814797e-07,1.116201480226777e-08,3.5035410410174994e-06,1.7637566716663493e-05,0.00947633354489215,0.003737554758261957,0.0021499829474935723,0.029057563233080175,0.01226921640260592,0.00657803664443235
SP-PURE,VB,310326,1,24,72.0001,78.0001,1.0,8.092221658793491e-17,0.9999999999999998,1.0000000000000002,0.21342022305993147,0.12573140687492682,1.78102304507492,0.24770260048231085,0.4403730980416549,1689.0076452962976,0.5552575548584784,0.2617807130433885,1.0001380359960514,0.6138730275463494,159.77609308874156,5.542143558743156e-07,9.838367851504536e-09,3.3659189715473427e-06,1.7190826332362924e-05,0.009479130030081773,0.003737655827696221,0.002150064651786052,0.029190143985872802,0.012295917062713602,0.006597945834507235
SP-PURE,VB,310326,1,25,75.0001,81.0001,1.0,7.944295851388525e-17,0.9999999999999997,1.0000000000000002,0.21175662688570057,0.122105212815577,1.3411210656729202,0.2444392604037804,0.4311734246099129,1690.4531524285476,0.5621484371547276,0.2573372137759228,1.0001380359960514,0.6182501977269863,160.682624114295,5.00464534595195e-07,8.623253768955702e-09,3.197429787908221e-06,1.6658520482046963e-05,0.009473664058350569,0.003737231670421977,0.0021493953956561356,0.029307910795632303,0.012128098870710341,0.00663607754865414
SP-PURE,VB,310326,1,26,78.0001,84.0001,1.0,7.892855868820421e-17,0.9999999999999997,1.0000000000000002,0.2080509046341499,0.11819070356107075,1.2126144164162498,0.23927854339106347,0.42089788542853485,1690.413600152468,0.5676891035113,0.25448727441758107,1.0293420022843391,0.6221211225203278,162.06187410318734,6.741882620862146e-07,7.317015881270208e-09,3.043797219827873e-06,1.636753916062341e-05,0.009471225630925971,0.003732060144792687,0.0021479896696304872,0.029690316540722267,0.012377607986641753,0.006787738654599029
SP-PURE,VB,310326,1,27,81.0001,87.0001,1.0,7.900367935284806e-17,0.9999999999999997,1.0000000000000002,0.20770287742577356,0.11705468316371706,1.2771491344547725,0.2384161994108288,0.42137493982131136,1693.4015596523318,0.5729404071374322,0.2525904961273259,1.0293420022843391,0.626149078786079,162.7604166655173,7.159563930195145e-07,7.676063244824511e-09,3.1041468166628525e-06,1.6067002582009893e-05,0.00948013609974059,0.003733192973938619,0.0021492020118395617,0.029690316540722267,0.01220930664159825,0.006787738654599029
SP-PURE,VB,310326,1,28,84.0001,90.0001,1.0,8.030571538403102e-17,0.9999999999999998,1.0000000000000002,0.21455576208335161,0.12313563849887316,1.4234547097462016,0.2473793857856652,0.440270869130651,1691.7721840272275,0.5777806983078063,0.2508211898185169,1.0419871954617257,0.6298744355814362,158.8797335224723,4.90733168839519e-07,7.925622250320561e-09,3.159018687522502e-06,1.570918904151156e-05,0.009488763557480417,0.003740642600012575,0.002152108749989158,0.02994292914108354,0.012299102302635173,0.006797994518569328
SP-PURE,VB,310326,2,0,0.0001,6.0001,1.0,8.107146826243016e-17,0.9999999999999998,1.0000000000000002,0.13968112493665136,0.1046196143085095,1.0211956404611215,0.17451670510764777,0.3077222270068551,1094.8206572534734,0.3960272344451234,0.17234831627464986,0.6157253059969174,0.4319045178566201,81.6637630661599,1.3653301050305158e-07,6.364306997465057e-09,2.2726343534056306e-06,6.562303222366225e-06,0.006813579762796864,0.0015733400369807218,0.0011305087174227168,0.020257810677505095,0.005343091680439838,0.003350785710323545
SP-PURE,VB,310326,2,1,3.0001,9.0001,1.0,8.125310051713847e-17,0.9999999999999998,1.0000000000000002,0.13389081525229124,0.09822555035270374,0.947902220189071,0.16605724660795362,0.2888603606636106,1102.9925360483753,0.39603232139900635,0.17151816310277168,0.6062999451843827,0.4315785906029571,165.13301749271992,1.9721924308358425e-07,4.9004739054086045e-09,2.038076808841362e-06,6.707608752700588e-06,0.006845139896743578,0.0015693844781838454,0.0011348819393317913,0.020084980082982956,0.0053637082475613,0.0033852149692940037
SP-PURE,VB,310326,2,2,6.0001,12.0001,1.0,8.368640927248717e-17,0.9999999999999998,1.0000000000000002,0.13217231166054355,0.0965886921415496,0.9269514060767293,0.16370368175244837,0.2868881263866131,1105.7535593521075,0.3965909977044946,0.1702334474479016,0.6057347217871357,0.4315829538921155,167.57581360938244,1.9768793616945672e-07,4.883222778009398e-09,1.8403124086848053e-06,6.78335451150488e-06,0.0068795942400332565,0.0015723714041982156,0.001140537009056403,0.02012805168693496,0.005409005215138568,0.003353999016894038
SP-PURE,VB,310326,2,3,9.0001,15.0001,1.0,8.219584413386994e-17,0.9999999999999998,1.0000000000000002,0.1302361930631346,0.0942397266736986,1.0883586842740964,0.16075631268199547,0.28346370060708953,1104.012208596192,0.3953478005995103,0.16903584421874698,0.5962210210842656,0.4299686035859068,163.24626865683717,2.297981700325153e-07,5.257972857206186e-09,1.7889265693625412e-06,6.741046894195572e-06,0.006861827058909376,0.0015746685218093965,0.0011386604205529034,0.019950822146870245,0.0053964369262658185,0.0033456783905730925
SP-PURE,VB,310326,2,4,12.0001,18.0001,1.0,8.022617929539657e-17,0.9999999999999998,1.0000000000000002,0.1301146253436146,0.09416881973528723,1.0883586842740964,0.16061625801470475,0.28177533579061526,1103.241908288508,0.3946594800240551,0.1710584904914025,0.5983203927729377,0.4301361555857108,163.24626865683717,2.1811654076815686e-07,4.288744594690234e-09,2.0345236444606842e-06,6.721405749921536e-06,0.0068367872607558835,0.0015728465279301166,0.0011340753623629775,0.02003729620725632,0.0055768359906344656,0.0033186917462468823
SP-PURE,VB,310326,2,5,15.0001,21.0001,1.0,7.902933953067828e-17,0.9999999999999998,1.0000000000000002,0.13136609803749275,0.09542725407180636,0.9358578102492506,0.16236813891056717,0.28411417139930056,1106.628009867839,0.39676305030436754,0.17333194275905228,0.5995702172035523,0.4329721474499872,168.3228083211922,1.9688879655286326e-07,4.8693722618052496e-09,2.283324680982466e-06,6.695650110169723e-06,0.006857746473798503,0.0015779498648629809,0.0011368655345377209,0.019920006682554156,0.005377323073112811,0.003308349794492127
SP-PURE,VB,310326,2,6,18.0001,24.0001,1.0,8.03139477446527e-17,0.9999999999999998,1.0000000000000002,0.13284501351494707,0.09582092970746202,0.8379940633544237,0.16379697245611363,0.28659409089364407,1108.1931027416886,0.39756435531161755,0.17515344176051853,0.6054496380837637,0.4344377340596664,81.13872403560067,1.9251639331563285e-07,5.63443005058832e-09,2.4343500088907833e-06,6.717527807088205e-06,0.006858938195325594,0.0015746331224662697,0.0011362113412393396,0.02003495648772212,0.005344025996573548,0.003323968389727816
SP-PURE,VB,310326,2,7,21.0001,27.0001,1.0,8.151884004988163e-17,0.9999999999999998,1.0000000000000002,0.1323925316755059,0.09383642115191332,0.8379940633544237,0.16227463257715016,0.2825825199119954,1107.8607050606333,0.39654768691604836,0.17708725964358799,0.6116167964464397,0.4342924884528212,81.50149031290107,2.0814578103322504e-07,4.73043379034724e-09,2.5966893446481716e-06,6.761807779305537e-06,0.006833309492368926,0.0015741132159096285,0.0011321641960217732,0.019997039065587474,0.005344025996573548,0.003332003335391409
SP-PURE,VB,310326,2,8,24.0001,30.0001,1.0,7.989666557938267e-17,0.9999999999999998,1.0000000000000002,0.13271604990468744,0.09405006403183809,0.929519945412126,0.16266211742964717,0.28426421631470994,1108.9753130035683,0.39781575388606366,0.17782923520020724,0.6142761754908547,0.43575292418046696,80.66002949845101,2.009838535729987e-07,4.413017447952741e-09,2.6957236860067615e-06,6.7333813265580406e-06,0.006842252484437157,0.0015823314507310239,0.0011340770391867997,0.019846696416239554,0.0054486461040522405,0.003350909771922428
SP-PURE,VB,310326,2,9,27.0001,33.0001,1.0,8.223300725551536e-17,0.9999999999999998,1.0000000000000002,0.13341939320150684,0.09628482115536703,1.0348572405069263,0.16453419482642295,0.29349446532670154,1107.1141247861037,0.3996861738150974,0.1767858676246879,0.6175856247105896,0.43703807675163264,79.71938775531261,1.864777486504843e-07,5.257206139931955e-09,2.7217803858349994e-06,6.585998494025806e-06,0.006850887724961107,0.001588213244007063,0.001135268900799628,0.01995180649765159,0.005598448924334476,0.0033682789272715397
SP-PURE,VB,310326,2,10,30.0001,36.0001,1.0,8.44698363582065e-17,0.9999999999999998,1.0000000000000002,0.13160573705316034,0.09449552056949977,1.0348572405069263,0.16201689243102502,0.28582288360888775,1108.6467289358227,0.3993717355389481,0.17552786881376484,0.6175856247105896,0.43624284048875084,81.62313432841859,2.1333643913726553e-07,5.538158496297536e-09,2.6559085908454366e-06,6.5332841257245915e-06,0.006861254565057022,0.0015810332985084785,0.0011366087923450332,0.01995180649765159,0.005615252730029385,0.0033389014358367053
